Time [s],Channel 0,Channel 1
28.561462076,0,0
28.561504644,0,1
28.561527862,1,1
28.561547206,1,0
28.561588292,1,1
28.561630858,1,0
28.561671938,1,1
28.561693368,0,1
28.561713526,0,0
28.561754614,0,1
28.561796192,0,0
28.561837276,0,1
28.561878858,0,0
28.561919944,0,1
28.561961526,0,0
28.562002612,0,1
28.562025832,1,1
28.562045176,1,0
28.562086254,1,1
28.562107684,0,1
28.562127840,0,0
28.562171386,0,1
28.562212966,0,0
28.562251100,0,1
28.562274318,1,1
28.562293662,1,0
28.562338188,1,1
28.562356224,1,0
28.569411120,1,1
28.638751230,0,1
28.638763022,0,0
28.638805580,0,1
28.638847156,0,0
28.638888240,0,1
28.638929820,0,0
28.638970900,0,1
28.639012482,0,0
28.639053570,0,1
28.639095152,0,0
28.639136236,0,1
28.639159454,1,1
28.639178798,1,0
28.639219882,1,1
28.639262442,1,0
28.639303522,1,1
28.639346088,1,0
28.639387166,1,1
28.639429732,1,0
28.639473268,1,1
28.639515828,1,0
28.639553954,1,1
28.639596516,1,0
28.639641034,1,1
28.643267556,0,1
28.643279346,0,0
28.643321902,0,1
28.643345112,1,1
28.643364456,1,0
28.643405536,1,1
28.643448094,1,0
28.643489170,1,1
28.643510594,0,1
28.643530748,0,0
28.643571826,0,1
28.643613402,0,0
28.643654484,0,1
28.643696058,0,0
28.643737136,0,1
28.643778712,0,0
28.643819794,0,1
28.643843010,1,1
28.643862354,1,0
28.643903428,1,1
28.643924854,0,1
28.643945008,0,0
28.643988544,0,1
28.644030120,0,0
28.644068246,0,1
28.644091462,1,1
28.644110802,1,0
28.644155320,1,1
28.651539478,1,0
28.657410898,1,1
28.659684838,0,1
28.659696628,0,0
28.659739188,0,1
28.659780764,0,0
28.659821846,0,1
28.659863424,0,0
28.659904508,0,1
28.659946088,0,0
28.659987174,0,1
28.660028756,0,0
28.660069844,0,1
28.660093062,1,1
28.660112402,1,0
28.660153486,1,1
28.660196050,1,0
28.660237128,1,1
28.660279688,1,0
28.660320770,1,1
28.660363328,1,0
28.660406872,1,1
28.660449436,1,0
28.660487560,1,1
28.660530122,1,0
28.660574644,1,1
28.664200298,0,1
28.664212090,0,0
28.664254646,0,1
28.664296224,0,0
28.664337314,0,1
28.664378898,0,0
28.664419984,0,1
28.664443200,1,1
28.664462546,1,0
28.664503630,1,1
28.664546192,1,0
28.664587268,1,1
